,e1_in_ksb,e1_out_ksb,e1_error_ksb,e2_in_ksb,e2_out_ksb,e2_error_ksb,e_in_ksb,e_out_ksb,e_error_ksb,e1_in_reg,e1_out_reg,e1_error_reg,e2_in_reg,e2_out_reg,e2_error_reg,e_in_reg,e_out_reg,e_error_reg,e_in_obs_ksb,e_out_obs_ksb,e_obs_error_ksb,mag_in,mag_out,delta_mag
23693,0.02714153751730919,0.06956788152456284,0.04242634400725365,0.032671526074409485,0.05976415425539017,0.027092628180980682,0.04247460034931843,0.091713926279915,0.049239325930596566,0.061052531003952026,0.15610121190547943,0.0950486809015274,0.07465255260467529,0.13416968286037445,0.05951713025569916,0.09643866005074073,0.20583753826067017,0.10939887820992944,0.019972798271846812,0.03718966332656234,0.017216865054715525,-2.5885669225120687,-2.592682,-0.004114962253556342
23694,0.0007874821894802153,-0.07897371053695679,-0.079761192726437,-0.01822126843035221,0.012913950718939304,0.031135219149291515,0.01823827709543033,0.0800226035514106,0.06178432645598027,0.0014129140181466937,-0.18188369274139404,-0.18329660675954074,-0.040688902139663696,0.02969944477081299,0.07038834691047668,0.040713426327856565,0.1842925248211126,0.14357909849325604,0.012786743626000787,0.02564844698895027,0.012861703362949483,-2.6784347863526268,-2.6674173,0.011017498526088687
23695,0.03675409033894539,0.007083744276314974,-0.029670346062630415,-0.053468942642211914,-0.041877102106809616,0.011591840535402298,0.06488290209230399,0.04247200388298607,-0.022410898209317923,0.07948628067970276,0.014280994422733784,-0.06520528625696898,-0.116636723279953,-0.09074367582798004,0.02589304745197296,0.141146002542675,0.09186055467106478,-0.049285447871610225,0.036180613528397014,0.024735109082592438,-0.011445504445804576,-3.4216857835123573,-3.3919044,0.02978142941689832
23696,0.07425746321678162,0.06891156733036041,-0.005345895886421204,-0.059431660920381546,-0.05706268921494484,0.0023689717054367065,0.09511200325483046,0.08947041193807134,-0.00564159131675912,0.14742767810821533,0.13696736097335815,-0.010460317134857178,-0.11800415068864822,-0.1139572262763977,0.004046924412250519,0.1888382902171293,0.1781749348045799,-0.010663355412549397,0.14125965215044778,0.134719912965885,-0.006539739184562771,-5.301455749629916,-5.2865353,0.014920486568392732
23697,0.02052716352045536,-0.005564037710428238,-0.0260912012308836,0.09041054546833038,0.06100644916296005,-0.02940409630537033,0.09271154822392165,0.061259655199126746,-0.031451893024794904,0.044970713555812836,-0.014022956602275372,-0.05899367015808821,0.2030540406703949,0.13869521021842957,-0.06435883045196533,0.20797429771559117,0.13940231220967486,-0.06857198550591631,0.035101345552560496,0.02227500592982654,-0.012826339622733957,-3.4780424581358833,-3.4800057,-0.0019632829835014576
23698,-0.16647139191627502,-0.1556583046913147,0.010813087224960327,0.05327501893043518,0.0482294075191021,-0.005045611411333084,0.1747883061551323,0.1629588401069969,-0.011829466048135395,-0.34597593545913696,-0.32704266905784607,0.018933266401290894,0.11075282096862793,0.10107980668544769,-0.009673014283180237,0.3632706088707616,0.34230693055216876,-0.02096367831859286,0.08845766945739199,0.08109978797967482,-0.007357881477717168,-4.537710714293906,-4.4508705,0.08684020037789075
23699,-0.19428902864456177,-0.18898315727710724,0.005305871367454529,-0.05704105272889137,-0.04371238127350807,0.0133286714553833,0.20248927958800067,0.1939726939830047,-0.008516585604995963,-0.38091975450515747,-0.37133994698524475,0.00957980751991272,-0.11187715083360672,-0.08658751100301743,0.025289639830589294,0.3970092646915372,0.38130139429157883,-0.015707870399958357,0.14551876872347674,0.14192730699722944,-0.0035914617262473025,-4.864710237549574,-4.855342,0.009368326233656354
23700,0.0022552907466888428,-0.008860660716891289,-0.011115951463580132,0.0015073250979185104,-0.042953480035066605,-0.044460805132985115,0.0027126306978494815,0.04385786993759188,0.0411452392397424,0.004757387097924948,-0.022426044568419456,-0.027183431666344404,0.0034134697634726763,-0.09732900559902191,-0.10074247536249459,0.0058552974156438,0.09987924111585537,0.09402394370021157,0.007933418641472375,0.017593922107073355,0.00966050346560098,-3.559819131271885,-3.5348823,0.02493682421927268
23701,0.060834769159555435,0.024416545405983925,-0.03641822375357151,-0.09823410958051682,-0.15826988220214844,-0.06003577262163162,0.11554570274905676,0.1601421971306889,0.04459649438163213,0.13341671228408813,0.05740438029170036,-0.07601233199238777,-0.21682366728782654,-0.35722342133522034,-0.1403997540473938,0.25458303520234266,0.3618063510043936,0.10722331580205097,0.057241825789912014,0.05634683662701676,-0.0008949891628952517,-2.8300918946116402,-2.7459862,0.08410567139081504
23702,-0.19014203548431396,-0.22478939592838287,-0.03464736044406891,-0.13549473881721497,-0.09782928973436356,0.03766544908285141,0.2334798019214155,0.2451547316528427,0.011674929731427225,-0.371387243270874,-0.43818798661231995,-0.06680074334144592,-0.26416417956352234,-0.18537551164627075,0.07878866791725159,0.4557534401722144,0.47578649826311314,0.020033058090898725,0.16765371646763103,0.15873451743505698,-0.008919199032574043,-2.8633090830158068,-2.8742216,-0.010912480323426621
23703,0.04071730747818947,0.017132669687271118,-0.02358463779091835,-0.06385638564825058,-0.09112042933702469,-0.02726404368877411,0.07573332896639053,0.09271710205337982,0.0169837730869893,0.0875890851020813,0.03772939741611481,-0.04985968768596649,-0.13771849870681763,-0.19654662907123566,-0.05882813036441803,0.1632122321245542,0.20013516639673556,0.03692293427218135,0.045675366007483294,0.05332555102843389,0.007650185020950599,-2.883267936464699,-2.8741026,0.009165343996437425
23704,-0.24685683846473694,-0.23984292149543762,0.007013916969299316,-0.13395197689533234,-0.18640659749507904,-0.052454620599746704,0.2808583821269589,0.3037631422361164,0.022904760109157485,-0.5331597924232483,-0.5415759086608887,-0.00841611623764038,-0.2869815528392792,-0.40304768085479736,-0.11606612801551819,0.6054896992739391,0.6750939918887575,0.06960429261481837,0.0833088290739803,0.07228999222442511,-0.01101883684955518,-2.74659561447725,-2.7254624,0.0211331778012247
23705,0.027129650115966797,0.02088126540184021,-0.006248384714126587,0.004131678491830826,0.0011370130814611912,-0.0029946654103696346,0.027442461306789425,0.02091219843845938,-0.006530262868330045,0.0546572245657444,0.04115462675690651,-0.01350259780883789,0.008338862098753452,0.002132004126906395,-0.006206857971847057,0.0552896809389622,0.04120981369889254,-0.014079867240069661,0.02638903435376883,0.020471115333806245,-0.005917919019962584,-4.560055028232659,-4.5465927,0.013462315830315319
23706,-0.18513429164886475,-0.13591721653938293,0.04921707510948181,0.36616405844688416,0.35408246517181396,-0.01208159327507019,0.4103057684734887,0.3792728330555227,-0.031032935417966034,-0.32682034373283386,-0.25344887375831604,0.07337146997451782,0.6413148045539856,0.6427200436592102,0.0014052391052246094,0.7197890077083453,0.6908873903398844,-0.028901617368460863,0.21994640835458962,0.20561279736478805,-0.01433361098980157,-3.4048092073500213,-3.3372707,0.06753847065568541
23707,0.025739343836903572,-0.005660384427756071,-0.03139972826465964,-0.10423877835273743,-0.11868955194950104,-0.01445077359676361,0.107369626681038,0.11882444905760467,0.01145482237656667,0.056538280099630356,-0.014682555571198463,-0.07122083567082882,-0.23236306011676788,-0.26382648944854736,-0.03146342933177948,0.2391425700778783,0.2642347327147697,0.025092162636891402,0.048563063245821866,0.03957111326611557,-0.008991949979706294,-2.774453478674716,-2.727786,0.046667414526766926
23708,-0.016404980793595314,-0.02720130793750286,-0.010796327143907547,-0.054078392684459686,-0.06014223396778107,-0.006063841283321381,0.05651190980822409,0.06600757123350454,0.009495661425280445,-0.0336964949965477,-0.05799870565533638,-0.02430221065878868,-0.11159050464630127,-0.12472192198038101,-0.013131417334079742,0.11656712444882798,0.137547837788075,0.020980713339247017,0.03959982408447041,0.04274192148437909,0.003142097399908679,-3.5668894685838204,-3.626189,-0.059299524870159104
23709,0.05987246334552765,0.027377288788557053,-0.032495174556970596,-0.029931942000985146,-0.05788494274020195,-0.027953000739216805,0.06693753072090343,0.06403266773646488,-0.0029048629844385526,0.13543231785297394,0.063118115067482,-0.07231420278549194,-0.06845760345458984,-0.1336929202079773,-0.06523531675338745,0.15175096767327328,0.14784347589057992,-0.0039074917826933675,0.030548044536135122,0.025011031774863062,-0.00553701276127206,-2.831784954025874,-2.8856752,-0.053890237853398304
