,Unnamed: 0,e1_in_ksb,e1_out_ksb,e1_error_ksb,e2_in_ksb,e2_out_ksb,e2_error_ksb,e_in_ksb,e_out_ksb,e_error_ksb,e1_in_reg,e1_out_reg,e1_error_reg,e2_in_reg,e2_out_reg,e2_error_reg,e_in_reg,e_out_reg,e_error_reg,e_in_obs_ksb,e_out_obs_ksb,e_obs_error_ksb,mag_in,mag_out,delta_mag
23451,23451,-0.02096295915544033,-0.013980722054839134,0.006982237100601196,0.023436740040779117,0.02727334387600422,0.003836603835225105,0.03144402073990727,0.030647934275468587,-0.0007960864644386834,-0.04247656837105751,-0.028419077396392826,0.014057490974664688,0.047662466764450066,0.05547608435153961,0.007813617587089539,0.06384332070509359,0.06233169254112472,-0.0015116281639688672,0.04480572509119562,0.043395681306724096,-0.0014100437844715222,-4.0422496796625,-4.0350456,0.00720405588320272
23452,23452,0.002784327603876591,0.003813842544332147,0.0010295149404555561,-0.00909321941435337,-0.007134762592613697,0.0019584568217396736,0.009509948450085426,0.008090131779267729,-0.0014198166708176974,0.005673394538462162,0.00772372353821993,0.0020503289997577667,-0.018815509974956512,-0.014938187785446644,0.0038773221895098686,0.019652247230450268,0.01681681776104266,-0.0028354294694076104,0.006170944378568403,0.004454253534620533,-0.001716690843947869,-4.129847739146254,-4.1298857,-3.793437669408206e-05
23453,23453,0.004562016576528549,0.008289552293717861,0.0037275357171893115,0.0002314451267011464,0.00442634429782629,0.004194899171125144,0.004567883765070536,0.009397297540951992,0.0048294137758814575,0.00992966815829277,0.018721066415309903,0.008791398257017136,0.0005822345265187322,0.009333157911896706,0.008750923385377973,0.009946723419181005,0.020918560283510062,0.010971836864329058,0.003923092588910484,0.004090426702402471,0.00016733411349198566,-4.130481106644273,-4.133053,-0.00257171928346267
23454,23454,0.2449740767478943,0.2246230393648148,-0.020351037383079532,-0.5105742812156677,-0.4311338365077973,0.07944044470787047,0.566302388232099,0.4861397893563323,-0.08016259887576667,0.3525985777378082,0.3531133532524109,0.0005147755146026611,-0.732090175151825,-0.6638347506523132,0.06825542449951172,0.8125772465289407,0.7519079840105309,-0.06066926251840976,0.3550830107374624,0.31827553122167523,-0.03680747951578717,-4.113184938916344,-4.0820417,0.03114319849886371
23455,23455,-0.11732067167758943,-0.09503486752510072,0.02228580415248871,-0.2407213598489761,-0.2253074198961258,0.01541393995285034,0.26778893384608143,0.2445302834124285,-0.02325865043365297,-0.23462143540382385,-0.1898630261421204,0.044758409261703484,-0.4845266342163086,-0.4574061036109924,0.02712053060531616,0.5383430850451552,0.4952457090338425,-0.04309737601131264,0.12225115903817305,0.11904344426778055,-0.003207714770392514,-3.380526493360681,-3.3614147000000005,0.019111822416467028
23456,23456,0.17067454755306244,0.20466139912605288,0.03398685157299042,-0.03474389016628265,-0.06868229806423187,-0.03393840789794922,0.17417502428973358,0.2158785453898036,0.04170352110007003,0.3732718825340271,0.4538101255893707,0.08053824305534363,-0.0761486068367958,-0.15199656784534454,-0.07584796100854874,0.38095998295579736,0.4785881180349182,0.09762813507912088,0.06701242746811105,0.07150283993995024,0.004490412471839192,-3.4766747987339306,-3.504346,-0.027671095125932688
23457,23457,-0.08830059319734572,-0.07788579165935516,0.01041480153799057,0.008420097641646862,0.008036969229578972,-0.0003831284120678901,0.08870114319047982,0.0782993577036343,-0.01040178548684552,-0.1743106096982956,-0.15353310108184814,0.02077750861644745,0.016535192728042603,0.015517048537731169,-0.001018144190311432,0.17509312165800536,0.15431523555090504,-0.020777886107100296,0.1049216092326555,0.09517002351859544,-0.009751585714060068,-7.709111532344263,-7.7211929999999995,-0.012081304417211669
23458,23458,-0.16144421696662906,-0.16056407988071442,0.0008801370859146117,0.11084553599357604,0.07084368914365767,-0.040001846849918365,0.1958340318781982,0.17549829640034584,-0.02033573547785236,-0.32691726088523865,-0.3273678719997406,-0.0004506111145019531,0.2250283658504486,0.1451704502105713,-0.07985791563987732,0.3968786475763474,0.3581119702439148,-0.038766677332432616,0.13479674530379654,0.12412820201497765,-0.01066854328881893,-4.411311877669142,-4.3985867999999995,0.012725127638624656
23459,23459,0.012281154282391071,0.01109381765127182,-0.0011873366311192513,0.029181769117712975,0.03333602473139763,0.004154255613684654,0.03166073908403591,0.03513350729676763,0.0034727682127317218,0.025964360684156414,0.024326637387275696,-0.001637723296880722,0.06145492196083069,0.06989119201898575,0.00843627005815506,0.0667147319484142,0.07400381076949171,0.007289078821077516,0.02100697645666417,0.02464830878947977,0.003641332332815599,-4.129272840228034,-4.1415777,-0.012304880414055752
23460,23460,-0.3980777561664581,-0.430914968252182,-0.032837212085723884,-0.12906791269779205,-0.14404644072055814,-0.014978528022766113,0.4184787044076281,0.4543534823769267,0.035874777969298666,-0.652885377407074,-0.6832391619682312,-0.030353784561157227,-0.21237340569496155,-0.22982314229011536,-0.01744973659515381,0.6865579214301253,0.7208567327695243,0.03429881133939905,0.34846623972448826,0.3697024268351623,0.021236187110674043,-3.2914282704347664,-3.258448,0.03298038492146072
23461,23461,0.018862700089812282,0.004746104124933481,-0.014116595964878798,0.04947062209248543,0.04241514950990677,-0.007055472582578659,0.052944724995939975,0.04267985956294204,-0.010264865432997934,0.04343343898653984,0.011626908555626871,-0.03180653043091297,0.1111997663974762,0.09498953819274902,-0.016210228204727173,0.11938111939938725,0.09569847108827097,-0.023682648311116286,0.022268013122232186,0.02035769399715064,-0.0019103191250815464,-3.2878195310275133,-3.2341835,0.0536359811465319
23462,23462,0.0942479968070984,0.12059758603572845,0.026349589228630062,-0.5157677531242371,-0.4982449114322662,0.017522841691970825,0.5243081728000955,0.512632197121671,-0.011675975678424488,0.15136867761611938,0.19956828653812408,0.0481996089220047,-0.813714325428009,-0.7987548708915709,0.014959454536437988,0.8276735346560337,0.8233084748530001,-0.004365059803033589,0.30051164103053274,0.2896369711564125,-0.01087466987412028,-5.36600096328883,-5.3695927,-0.003591703337146868
23463,23463,0.1444433033466339,0.1695128232240677,0.025069519877433773,0.029297491535544395,0.07427864521741867,0.04498115368187428,0.14738456802515995,0.1850727272526376,0.03768815922747762,0.2985403835773468,0.3445146977901459,0.045974314212799065,0.060466624796390527,0.15097148716449738,0.09050486236810684,0.3046023199858741,0.376141950505518,0.07153963051964385,0.10895420905790387,0.13256102648353996,0.023606817425636084,-3.366461279460731,-3.3330455000000003,0.0334157968252331
23464,23464,0.3510524034500122,0.3615225255489349,0.01047012209892273,-0.20062141120433807,-0.2049252986907959,-0.004303887486457825,0.40433493616264493,0.4155633700445604,0.011228433881915356,0.5729717612266539,0.5839189887046814,0.010947227478027344,-0.32735592126846313,-0.3304542303085327,-0.00309830904006958,0.6598928233832355,0.670940670774028,0.011047847390792452,0.3753319692329396,0.37640465071800505,0.001072681485065452,-4.819025893446695,-4.843985,-0.024959187272298955
23465,23465,0.03623847290873528,0.04555397853255272,0.009315505623817444,0.024541091173887253,0.015118789859116076,-0.009422301314771177,0.04376633494779049,0.047997320414252136,0.004230985466461647,0.08167301118373871,0.10176004469394684,0.02008703351020813,0.05491257458925247,0.032562237232923515,-0.022350337356328964,0.09841682581672366,0.1068429033194402,0.008426077502716553,0.015237021050167459,0.017417874576501166,0.0021808535263337053,-2.9295899848361517,-2.94402,-0.014430048046538246
23466,23466,-0.3981754779815674,-0.3599059879779816,0.038269490003585815,-0.13967108726501465,-0.13656598329544067,0.0031051039695739746,0.4219617564230685,0.3849449155085148,-0.037016840914553706,-0.6454802751541138,-0.6027092933654785,0.04277098178863525,-0.2270277142524719,-0.22954700887203214,-0.0025192946195602413,0.6842414549351219,0.6449421071625043,-0.039299347772617566,0.3667824227203836,0.3475675235273233,-0.019214899193060242,-3.6245559687435605,-3.5814141999999998,0.04314174602627485
23467,23467,-0.030420161783695217,-0.029758166521787643,0.0006619952619075775,0.3570834100246429,0.3402031362056732,-0.016880273818969727,0.3583768239685338,0.3415021557163502,-0.016874668252183644,-0.05339365452528,-0.051984701305627816,0.001408953219652176,0.6401903629302979,0.6137993335723877,-0.02639102935791016,0.6424130938363504,0.615996778452406,-0.0264163153839444,0.2261099803027471,0.21672897296930488,-0.009381007333442187,-3.5897302846140917,-3.560678,0.029052279395584968
23468,23468,-0.06371740996837616,-0.05835386365652085,0.005363546311855315,-0.0217180885374546,-0.032669797539711005,-0.010951709002256392,0.06731703872571074,0.06687667063281134,-0.00044036809289939305,-0.12782730162143707,-0.11653060466051103,0.011296696960926056,-0.04354336857795715,-0.06651812046766281,-0.022974751889705658,0.13504015694205068,0.13417914209404833,-0.0008610148480023562,0.06818535423933285,0.06703383871583019,-0.0011515155235026634,-7.169700132735786,-7.162685000000001,0.007015215285833597
23469,23469,0.056977588683366776,0.07299838960170746,0.016020800918340683,-0.02277861535549164,-0.0186564140021801,0.004122201353311539,0.06136212944222491,0.07534471891156946,0.013982589469344551,0.12902790307998654,0.1668810397386551,0.03785313665866852,-0.05156628042459488,-0.04272003099322319,0.008846249431371689,0.1389506424959826,0.1722622491212643,0.033311606625281716,0.016919548588031706,0.021622386951772817,0.004702838363741111,-3.078207597335335,-3.1079282999999998,-0.02972067872667683
23470,23470,0.0008254681597463787,0.02210246212780476,0.021276993968058374,0.05807797610759735,0.0737924873828888,0.015714511275291443,0.05808384204266625,0.07703148723908194,0.018947645196415692,0.0019471194827929141,0.04770253598690033,0.045755416504107416,0.1218884214758873,0.1541905254125595,0.03230210393667221,0.12190397271690458,0.16140089859286,0.03949692587595542,0.03849195926479352,0.0502869556927629,0.011794996427969384,-3.6068447375138217,-3.5928047,0.01404006717995987
23471,23471,0.01318073645234108,0.008349277079105377,-0.004831459373235703,0.005002725403755903,-0.00716722011566162,-0.012169945519417523,0.01409819402943007,0.01100361176750702,-0.003094582261923046,0.026327762752771374,0.01690983772277832,-0.009417925029993056,0.01030820235610008,-0.014353423379361631,-0.024661625735461712,0.028273841751352488,0.02218024739532681,-0.0060935943560256785,0.010955222297181488,0.008060158121619688,-0.0028950641755618005,-5.159741633808493,-5.157789,0.001952403461813468
23472,23472,-0.04046054929494858,-0.028504082933068275,0.011956466361880302,-0.0849219560623169,-0.08357834815979004,0.0013436079025268555,0.09406803214003706,0.08830528310907741,-0.005762749030959649,-0.08126825094223022,-0.056324530392885215,0.024943720549345016,-0.1707041710615158,-0.16829384863376615,0.002410322427749634,0.1890620073653312,0.17746907395922268,-0.011592933406108535,0.10105210818253102,0.09395995952872424,-0.007092148653806766,-4.2855195135372,-4.247488,0.03803149168661424
23473,23473,-0.061112280935049064,-0.03358186036348343,0.027530420571565628,-0.051122285425662994,-0.032445084303617484,0.01867720112204552,0.07967558564721891,0.04669501944470464,-0.03298056620251427,-0.1388317495584488,-0.07722214609384538,0.061609603464603424,-0.11714564263820648,-0.07504294067621231,0.04210270196199417,0.18165174448537025,0.1076787016669161,-0.07397304281845413,0.033328734264754134,0.020707184507132468,-0.012621549757621659,-4.325078337595444,-4.2921023,0.032976000711898656
23474,23474,0.09750200808048247,0.08220679312944412,-0.015295214951038359,-0.12038984149694446,-0.12079593539237975,-0.0004060938954353333,0.15492048126502148,0.1461150739792004,-0.008805407285821076,0.2017395794391632,0.17100059986114502,-0.03073897957801819,-0.2482858449220657,-0.2501125633716583,-0.0018267184495925905,0.31991361130929474,0.3029810216980813,-0.01693258961121341,0.10968946869825354,0.1030994952412987,-0.006589973456954834,-3.407479661122701,-3.3769617,0.030517953053853294
23475,23475,-0.10168074071407318,-0.09026399999856947,0.011416740715503693,0.02173169888556004,0.017155935987830162,-0.0045757628977298745,0.10397711175357408,0.0918798989733896,-0.012097212780184484,-0.20695821940898892,-0.1831125020980835,0.023845717310905457,0.04446851834654808,0.034627240151166916,-0.009841278195381165,0.21168172737597474,0.18635781224597808,-0.025323915129996655,0.08474855460304946,0.07518384540382061,-0.009564709199228845,-4.927381473445529,-4.881176,0.046205478572481695
23476,23476,0.004007665440440178,0.0246928445994854,0.02068517915904522,0.002843847265467048,-0.03556039184331894,-0.03840423910878599,0.0049141478968182245,0.04329293293904583,0.0383787850422276,0.00943502690643072,0.0578497052192688,0.048414678312838084,0.006486317608505488,-0.08154234290122986,-0.08802866050973535,0.011449543608523443,0.09997870813217206,0.08852916452364863,0.005181796897591439,0.011274562074357944,0.006092765176766506,-2.976596499540296,-2.9423664,0.034230137922254045
23477,23477,-0.00811251997947693,0.003806872526183725,0.011919392505660651,0.02031765691936016,0.007509022019803523,-0.012808634899556635,0.021877389312032557,0.00841888888895124,-0.013458500423081313,-0.01724148355424404,0.008845847100019455,0.026087330654263496,0.04397246614098549,0.015995174646377563,-0.027977291494607925,0.04723183813564091,0.018278255466128112,-0.0289535826695128,0.0177123736823473,0.0069670982702400176,-0.01074527541210728,-3.720586214448282,-3.7218328,-0.0012465377795005672
23478,23478,0.07593105733394623,0.07567556202411653,-0.0002554953098297119,-0.2568844556808472,-0.2571047842502594,-0.00022032856941223145,0.2678715159144327,0.268010560933778,0.00013904501934530744,0.14151538908481598,0.14118649065494535,-0.00032889842987060547,-0.4763749241828919,-0.4763120114803314,6.291270256042479e-05,0.4969503735163933,0.4967964949794818,-0.00015387853691145592,0.22616915214259214,0.234281520136208,0.00811236799361581,-3.928452464636995,-3.8530687999999995,0.07538363605423147
23479,23479,0.017168115824460983,0.013570627197623251,-0.0035974886268377304,0.21748414635658264,0.20490027964115146,-0.012583866715431212,0.21816071625618932,0.2053491819305812,-0.012811534325608193,0.033898871392011636,0.025746436789631844,-0.008152434602379799,0.4222083687782288,0.3970411717891693,-0.025167196989059448,0.4235670432741728,0.3978750697179696,-0.02569197355620317,0.15990275214067454,0.15452000315773387,-0.005382748982940694,-3.3018497961427467,-3.2775053999999995,0.02434439834611624
23480,23480,-0.06869084388017654,-0.05469708144664765,0.0139937624335289,-0.11532333493232727,-0.10498497635126114,0.010338358581066132,0.13423078489260398,0.11837911968863454,-0.015851665203969426,-0.14385783672332764,-0.11392568051815033,0.029932156205177307,-0.2427779734134674,-0.2215612232685089,0.021216750144958496,0.2821989042527732,0.2491353775314973,-0.03306352672127588,0.07434227191173957,0.06974390212172997,-0.0045983697900095905,-4.763276896653299,-4.763714299999999,-0.00043741685378240186
23481,23481,0.004212036728858948,0.02015609852969646,0.015944061800837517,-0.013269692659378052,-0.00688231037929654,0.0063873822800815105,0.013922140520753572,0.021298697239404217,0.007376556718650645,0.009627492167055609,0.045464035123586655,0.03583654295653105,-0.0289152842015028,-0.015436474233865738,0.013478809967637062,0.030475929286576223,0.04801315680614556,0.017537227519569334,0.008674809832709103,0.0017190386800164507,-0.006955771152692653,-3.7828649266737346,-3.8068104,-0.023945452354585228
23482,23482,0.015543257817626001,0.03143448755145073,0.01589122973382473,0.0018884914461523292,0.01430295780301094,0.012414466356858613,0.015657562502745512,0.034535512295853124,0.01887794979310761,0.03809022158384323,0.07520952820777893,0.0371193066239357,0.004635931458324194,0.03269767016172409,0.028061738703399897,0.0383713023077476,0.08200982116333139,0.04363851885558378,0.005463326617787999,0.007295942265613166,0.001832615647825166,-3.1819242703924764,-3.1481342,0.033790038825093134
23483,23483,0.00046268428559415037,0.035542059689760215,0.035079375404166065,0.1544545292854309,0.17086200416088104,0.016407474875450134,0.15445522229284506,0.17451951888789807,0.020064296595053044,0.0020258799195289607,0.07591526955366135,0.07388938963413239,0.3264598548412323,0.3592091798782349,0.032749325037002563,0.3264661406829303,0.3671435183415324,0.04067737765860213,0.09225761471644912,0.0973268203059212,0.0050692055894720894,-2.8567469882446184,-2.8431525,0.013594465203846884
23484,23484,0.025061579421162602,0.032211285084486015,0.0071497056633234015,0.00991416908800602,0.012710053473711014,0.002795884385704994,0.02695131744068952,0.03462820160069858,0.007676884160009067,0.05570084229111672,0.07127242535352707,0.015571583062410356,0.021645788103342056,0.027885707095265392,0.006239918991923332,0.05975888197209382,0.07653346507232651,0.016774583100232686,0.00727565689187843,0.012081010583863808,0.004805353691985378,-4.039909719141282,-4.037874700000001,0.0020350205023662578
23485,23485,-0.11079155653715134,-0.04680606350302696,0.06398549303412437,0.16988754272460938,0.1454651653766632,-0.02442237734794617,0.2028214637875656,0.1528100844797534,-0.05001137930781219,-0.2389088273048401,-0.10180789977312088,0.1371009275317192,0.3681647181510925,0.3268362283706665,-0.041328489780426025,0.4388880124307877,0.3423255302073982,-0.09656248222338952,0.08796812706895621,0.06058702327648061,-0.027381103792475603,-2.9532555027729277,-2.9514236,0.0018318577533960048
23486,23486,0.08055614680051804,0.07031948864459991,-0.01023665815591812,0.13238315284252167,0.14156574010849,0.009182587265968323,0.15496642198835547,0.15806862198330998,0.0031021999949545076,0.1629307121038437,0.141818106174469,-0.02111260592937469,0.26718664169311523,0.28429391980171204,0.017107278108596802,0.312945871431324,0.3177033334340942,0.004757462002770219,0.13632411002544834,0.14002860293972136,0.003704492914273022,-3.070714292361589,-3.0260282000000003,0.0446861360810713
23487,23487,-1.4186547994613647,-1.272915601730347,0.14573919773101807,0.0521925576031208,0.0373450331389904,-0.014847524464130403,1.4196145614581164,1.2734633016418977,-0.14615125981621868,-1.0207836627960205,-0.9967141151428224,0.024069547653198242,0.037014175206422806,0.030500030145049095,-0.006514145061373711,1.0214545194953475,0.9971806652576994,-0.024273854237648274,0.6734936631004159,0.6654894557612004,-0.008004207339215473,-3.3855011517092906,-3.3619312999999993,0.023569827704164048
23488,23488,-0.3103035092353821,-0.3268038034439087,-0.016500294208526608,0.31611618399620056,0.3114711940288544,-0.0046449899673461905,0.4429646821453293,0.4514587806823178,0.00849409853698857,-0.5042967200279236,-0.5302233695983887,-0.025926649570465088,0.5148324966430664,0.504393994808197,-0.010438501834869385,0.7206716876849367,0.7318129020909928,0.011141214406056088,0.3364620446298129,0.3361452422876076,-0.00031680234220538006,-2.9701840923619134,-2.9689167000000003,0.0012674377751218382
23489,23489,0.15504243969917295,0.15729980170726776,0.002257362008094788,-0.3521840572357178,-0.3608309030532837,-0.008646845817565918,0.3848009463071563,0.3936269404085472,0.008825994101390844,0.2529677748680115,0.25387948751449585,0.000911712646484375,-0.5741723775863647,-0.5829643607139587,-0.008791983127593994,0.6274285730701559,0.6358476547438526,0.00841908167369676,0.4612532661828805,0.4675160475771954,0.006262781394314854,-5.746708808305179,-5.8034763,-0.0567675253129849
23490,23490,-0.2265062928199768,-0.2169470936059952,0.009559199213981628,-0.23082055151462555,-0.23606301844120026,-0.005242466926574707,0.3233933018610079,0.3206115875941774,-0.002781714266830493,-0.4231407940387726,-0.4014376699924469,0.021703124046325684,-0.43313610553741455,-0.44117921590805054,-0.008043110370635986,0.6055204517602037,0.5964824418524044,-0.00903800990779935,0.18535479947062086,0.19353327970818815,0.00817848023756726,-3.562960492239335,-3.532279,0.03068147765193263
23491,23491,-0.02744356356561184,-0.029752833768725395,-0.002309270203113556,0.06500843912363052,0.052124857902526855,-0.012883581221103668,0.07056377497321521,0.060018596523311186,-0.01054517844990402,-0.05776087939739227,-0.06292270123958588,-0.0051618218421936035,0.1375296413898468,0.11075299233198166,-0.026776649057865143,0.14916675718664651,0.12737932187672446,-0.021787435309922082,0.05801252546349658,0.049993189558355036,-0.008019335905141527,-4.075162096988178,-4.017462999999999,0.05769888974330506
23492,23492,0.07148092240095139,0.10074401646852492,0.02926309406757355,-0.11479374766349792,-0.07766184210777283,0.0371319055557251,0.13522990338649832,0.12720345346641754,-0.008026449920080753,0.1625807285308838,0.22777685523033145,0.06519612669944763,-0.2595566511154175,-0.1770087033510208,0.08254794776439668,0.3062713640350392,0.28846902232411203,-0.01780234171092715,0.042206626395637915,0.03919002764121683,-0.003016598754421091,-2.838002361913363,-2.815181,0.022821344991366118
23493,23493,0.19315804541110992,0.21439439058303836,0.02123634517192841,-0.0994194746017456,-0.09916380792856216,0.0002556666731834412,0.2172424047858234,0.2362168823694978,0.018974477583674404,0.3802684247493744,0.4179233014583588,0.037654876708984375,-0.1954663246870041,-0.19106853008270264,0.0043977946043014535,0.4275642161687713,0.4595291819784886,0.03196496580971714,0.14600466252114186,0.1477808104721228,0.0017761479509809663,-3.510514969737104,-3.4589622,0.051552767664960086
23494,23494,0.3358699381351471,0.3215329945087433,-0.014336943626403809,0.1696387529373169,0.1576729714870453,-0.011965781450271606,0.3762790478368887,0.3581120390259369,-0.018167008810951846,0.6036655902862549,0.5793147683143616,-0.02435082197189331,0.3038958013057709,0.2819088995456696,-0.02198690176010132,0.6758437711090701,0.6442656505124054,-0.03157812059666476,0.21545806633897274,0.2276310670509853,0.012173000712012577,-4.915566532256332,-4.876402400000001,0.03916415417405617
23495,23495,0.42300945520401,0.41128239035606384,-0.011727064847946169,0.39224928617477417,0.3668460547924042,-0.02540323138237,0.5768851720200592,0.5511163511761825,-0.02576882084387666,0.6102462410926819,0.6040989756584167,-0.006147265434265137,0.564016580581665,0.535230815410614,-0.028785765171051025,0.8309724291086807,0.8070982580557705,-0.02387417105291023,0.3995437007215705,0.39234594182324295,-0.007197758898327466,-3.446181286650603,-3.425504,0.020677317458098088
23496,23496,0.06349191069602966,0.07551977783441544,0.012027867138385773,-0.2147718220949173,-0.19644564390182492,0.018326178193092343,0.22396017121310524,0.2104617016280209,-0.013498469585084385,0.13394081592559814,0.15984730422496796,0.02590648829936981,-0.4498595893383026,-0.4096874296665192,0.04017215967178345,0.4693759604948268,0.4397669276955107,-0.029609032799316093,0.0904825276254822,0.0868484978303199,-0.0036340297951622936,-3.266551727297116,-3.2516053,0.014946455004024806
23497,23497,-0.05839115008711815,-0.0510832704603672,0.007307879626750945,0.0007505991379730402,0.0004663655126933008,-0.0002842336252797395,0.058395974241057774,0.051085399261613436,-0.007310574979444345,-0.12832604348659515,-0.1121273711323738,0.016198672354221344,0.0015906804474070668,0.0006736571085639298,-0.0009170233388431369,0.12833590184047985,0.11212939476763893,-0.0162065070728409,0.03172623463114823,0.029193854170922795,-0.0025323804602254353,-3.0653327704424065,-3.0185056,0.04682719716970096
23498,23498,-0.0014081180561333895,0.0017289803363382814,0.003137098392471671,0.12121648341417313,0.11780434101819992,-0.0034121423959732056,0.1212246618793326,0.11781702820787746,-0.0034076336714551764,-0.002645028056576848,0.0037063381168991327,0.006351366173475982,0.2464748173952103,0.2400822937488556,-0.006392523646354675,0.246489009457668,0.24011090086447254,-0.006378108593195403,0.12130212817157672,0.11521074927679838,-0.006091378894778343,-3.1926376459441026,-3.1299636000000004,0.06267400954578717
23499,23499,0.0018575870199128985,0.014342756010591984,0.012485168990679084,0.020485008135437962,-9.391268395120278e-05,-0.020578920819389168,0.020569058992708163,0.014343063465368178,-0.006225995527339986,0.004471344873309136,0.03231847658753395,0.027847131714224812,0.04497242718935013,-0.00042324827518314123,-0.04539567546453327,0.045194160378056215,0.03232124793446914,-0.012872912443587077,0.013760231807685114,0.002764538877255474,-0.010995692930429641,-3.3565907490466773,-3.3056947999999995,0.05089593054997321
23500,23500,0.0033405364956706762,0.0047974567860364905,0.0014569202903658152,0.0015412257052958012,0.03223791345953941,0.030696687754243605,0.0036789347308116603,0.032592923401232966,0.028913988670421317,0.006976502947509289,0.009480613283813,0.002504110336303711,0.002889356575906277,0.06865307688713074,0.06576372031122446,0.007551157182799113,0.06930459576613586,0.06175343858333675,0.007772503402004734,0.020095108990835272,0.012322605588830537,-4.047055223358927,-4.0351360000000005,0.011919000519571732
23501,23501,-0.008823329582810402,-0.005649095866829157,0.003174233715981245,0.003208989044651389,0.00965180713683367,0.006442818092182279,0.009388756872748906,0.011183454972380387,0.0017946980996314808,-0.01853224821388721,-0.011968001723289491,0.006564246490597725,0.006679447833448649,0.02073174901306629,0.014052301179617643,0.01969921945714824,0.02393822220611705,0.004239002748968814,0.002878663210195565,0.0058754886097485345,0.002996825399552969,-3.30474761675966,-3.2388604,0.06588724803102197
23502,23502,-0.0294047836214304,-0.07072637230157852,-0.041321588680148125,-0.034295234829187386,-0.08856330066919328,-0.05426806584000588,0.0451752634946632,0.11333877520232614,0.06816351170766298,-0.0654774159193039,-0.15540355443954468,-0.08992613852024077,-0.07539868354797362,-0.19191046059131625,-0.1165117770433426,0.09986117101374778,0.2469410650677924,0.1470798940540446,0.021720505772511323,0.05434570588967528,0.03262520011716395,-3.19750417355942,-3.1017509,0.0957533228819294
23503,23503,-0.024046754464507103,-0.008779051713645458,0.015267702750861643,0.0020548333413898945,-0.019812487065792084,-0.021867320407181975,0.024134389164368338,0.02167040361237049,-0.002463985551997849,-0.05354893580079079,-0.020123325288295742,0.03342561051249504,0.0044538513757288465,-0.043570037931203835,-0.04802388930693269,0.05373383773260844,0.0479926705444186,-0.005741167188189837,0.0072674234785677465,0.01129302377476842,0.004025600296200672,-2.84384289084193,-2.7987523,0.04509058295008428
23504,23504,0.1855517327785492,0.16998139023780826,-0.015570342540740969,-0.13032929599285126,-0.0966676101088524,0.03366168588399887,0.2267491365609015,0.19554615790481575,-0.03120297865608573,0.3631904125213623,0.3358372151851654,-0.0273531973361969,-0.2553484737873077,-0.19088999927043915,0.06445847451686859,0.44397085356242105,0.3862973296889267,-0.05767352387349434,0.15272473869505054,0.1364567642172199,-0.016267974477830655,-3.4715104588091776,-3.4412955999999997,0.030214835029880763
23505,23505,-0.4013186097145081,-0.3862295150756836,0.015089094638824463,-0.13513562083244324,-0.10584711283445357,0.02928850799798965,0.4234598712050004,0.4004707849656292,-0.02298908623937118,-0.7009745240211487,-0.6921094059944153,0.008865118026733398,-0.2354375720024109,-0.18775881826877594,0.04767875373363495,0.7394566475710841,0.7171253751636666,-0.02233127240741739,0.2160558768222749,0.20300395430609408,-0.013051922516180814,-4.059189971706076,-4.085349,-0.026159111240700028
23506,23506,0.031951762735843665,0.05263886600732803,0.02068710327148437,-0.005224395077675581,-0.03723528981208801,-0.03201089473441243,0.03237606285290552,0.0644772597271908,0.03210119687428529,0.06962431967258452,0.11358308047056198,0.04395876079797745,-0.011460965499281885,-0.08059874176979065,-0.06913777627050878,0.07056131815694752,0.13927409430348328,0.06871277614653576,0.025641641737094014,0.04754160291368531,0.021899961176591296,-4.005934567800582,-4.0374846,-0.031550078042923424
23507,23507,-0.012202673591673374,-0.006010568235069513,0.006192105356603861,-0.006074469536542893,-0.03361467272043228,-0.02754020318388939,0.013631009608070505,0.03414781329177903,0.020516803683708527,-0.02596781961619854,-0.013229945674538612,0.012737873941659927,-0.012891548685729505,-0.07076025754213333,-0.05786870885640383,0.02899171749200036,0.07198642587307888,0.042994708381078516,0.009399561686797763,0.0316425093691708,0.022242947682373032,-3.4127604620665735,-3.4234345,-0.0106740338593303
23508,23508,0.13156220316886902,0.13249552249908447,0.0009333193302154539,0.23814551532268524,0.2751864492893219,0.037040933966636665,0.2720696597765985,0.3054220773859839,0.033352417609385336,0.2462219595909119,0.24307316541671756,-0.003148794174194336,0.4472783207893372,0.5070253014564514,0.059746980667114265,0.5105713952356887,0.5622803749578215,0.05170897972213273,0.23396621263661874,0.24638024387018506,0.012414031233566323,-3.5011331304087667,-3.4917714999999996,0.009361670829299396
23509,23509,0.00789686478674412,0.019933804869651798,0.012036940082907677,-0.09127435833215714,-0.056603852659463876,0.03467050567269325,0.09161533148118356,0.06001127154523265,-0.0316040599359509,0.016828253865242004,0.04368427768349648,0.026856023818254467,-0.2029168009757996,-0.12700551748275754,0.07591128349304199,0.2036134038967113,0.13430829307154446,-0.06930511082516685,0.042580759196945435,0.030033754791351962,-0.012547004405593476,-4.438489674252589,-4.413883,0.02460646502407293
23510,23510,0.05303588882088661,0.07404833287000656,0.02101244404911995,-0.05940670892596245,-0.06580521911382675,-0.006398510187864304,0.07963643995329947,0.09906302268478408,0.01942658273148461,0.1134096086025238,0.1586022675037384,0.0451926589012146,-0.12786638736724856,-0.14130769670009613,-0.013441309332847595,0.1709138740469272,0.21242067791063504,0.041506803863707836,0.05252074958796588,0.060675016818493265,0.008154267230527382,-4.302616275412683,-4.2865877,0.01602856026375754
